centroid-0,centroid-1,area,perimeter,area_bbox,area_convex,axis_major_length,axis_minor_length,eccentricity,extent,solidity
5410.348123980424,11234.848613376835,3065,342.8599564173221,6497,4019,96.9459339731316,49.49506599214582,0.859852234960418,0.4717561951670002,0.7626275192834038
5417.416666666667,11140.875,72,34.2842712474619,126,80,12.985623925540057,7.311422884622049,0.8264297926090569,0.5714285714285714,0.9
5457.685153583618,11210.463310580204,2344,309.445742854949,5130,3203,104.40412077327628,35.86971061091409,0.9391285185397225,0.45692007797270956,0.731813924445832
5475.307203389831,11154.488347457627,944,139.82337649086284,1591,1044,41.86383969876556,30.937470959786566,0.6737029773747577,0.5933375235700817,0.9042145593869731
5396.504081632653,11278.781632653061,490,112.02438661763951,713,583,32.09591651609693,20.867589094180595,0.7597944448562736,0.6872370266479664,0.8404802744425386
5392.731034482758,11336.513793103448,290,69.74011537017762,437,309,23.07170954209807,16.458029350476234,0.7008156515598816,0.6636155606407322,0.9385113268608414
5442.195771339076,11368.032106499608,1277,187.59292911256333,2744,1512,62.44985563608704,28.992852600001502,0.8856999478355903,0.4653790087463557,0.8445767195767195
5388.067375886525,11502.702127659575,846,113.39696961966999,1209,860,39.25591745647607,28.87334048712474,0.6775077652466235,0.6997518610421837,0.9837209302325581
5423.759036144578,11486.150602409638,166,46.526911934581186,240,172,15.198175674973038,14.005615889559397,0.3883007595048896,0.6916666666666667,0.9651162790697675
5426.772727272727,11412.863636363636,44,23.213203435596427,81,45,8.100722977318831,7.146502789530819,0.47086448497288497,0.5432098765432098,0.9777777777777777
5444.671428571429,11513.514285714286,70,30.041630560342618,120,73,11.144990251969533,8.190674664957553,0.6781539654027965,0.5833333333333334,0.958904109589041
5487.033734939759,11500.438554216867,830,147.48023074035524,1295,1037,37.817132190183024,33.211739336613746,0.4782579601163188,0.640926640926641,0.8003857280617165
5499.0,11455.0,25,16.970562748477143,49,25,5.768882040742383,5.768882040742383,0.0,0.5102040816326531,1.0
5409.346499102334,11631.739676840216,557,153.86500705120545,1443,839,40.01199714361334,28.673591405317634,0.697458834632929,0.386001386001386,0.66388557806913
5457.809193121693,11612.916997354498,3024,590.6488450227787,6557,4845,83.22745800207508,69.96189533895306,0.5416397124938906,0.46118651822479795,0.6241486068111455
5433.22491349481,11529.314878892734,289,68.08326112068524,420,318,20.226360652892517,18.651056264529455,0.38691288741600005,0.6880952380952381,0.9088050314465409
5385.0,11743.5,32,18.970562748477143,56,32,6.6332495807108,6.324555320336759,0.3015113445777637,0.5714285714285714,1.0
5391.539682539683,11718.682539682539,63,30.284271247461902,108,66,10.66570514971688,7.69881212993842,0.6920717603517361,0.5833333333333334,0.9545454545454546
5391.964912280701,11767.280701754386,57,28.284271247461902,110,59,9.309576173230683,8.185277388610213,0.4763938174159412,0.5181818181818182,0.9661016949152542
5402.875,11738.75,72,30.041630560342615,120,73,10.578144838840311,8.867391360839662,0.5452481090979344,0.6,0.9863013698630136
5438.979166666667,11751.345833333333,240,59.254833995939045,361,251,18.40331579866304,16.881866367766445,0.39813363069980734,0.6648199445983379,0.9561752988047809
5491.595469255663,11761.59223300971,309,77.39696961966999,540,350,28.353482608222826,14.597690963209658,0.8572823881750461,0.5722222222222222,0.8828571428571429
5484.1592039801,11890.930348258706,804,113.63961030678928,1092,847,37.460548374360094,28.0512196758691,0.662773063846033,0.7362637362637363,0.9492325855962219
5416.49168207024,12020.19223659889,541,92.32590180780451,754,570,30.542323528674416,23.486676978274325,0.6392633435460571,0.7175066312997348,0.9491228070175438
5479.54065469905,11971.937697993664,1894,282.0315292925759,3854,2535,75.78903416385245,38.815585736755196,0.8588941980631541,0.491437467566165,0.7471400394477318
5472.5,12024.5,32,19.79898987322333,64,32,7.416198487095663,5.744562646538029,0.6324555320336759,0.5,1.0
5401.5,12098.0501002004,998,143.7228714274745,1599,1096,38.549612574981474,34.18286664635071,0.4622991980255559,0.6241400875547217,0.9105839416058394
5424.254901960784,12123.039215686274,51,25.213203435596427,90,52,9.607564162543813,6.936908595797444,0.6918661973424792,0.5666666666666667,0.9807692307692307
5438.775167785235,12075.174496644295,298,68.66904755831214,462,323,23.002955036870404,16.78878744658104,0.6836035808000486,0.645021645021645,0.9226006191950464
5473.5,12141.5,32,19.79898987322333,64,32,7.416198487095663,5.744562646538029,0.6324555320336759,0.5,1.0
5495.0,12083.0,25,16.970562748477143,49,25,5.768882040742383,5.768882040742383,0.0,0.5102040816326531,1.0
5402.8993147074325,12518.392725355825,1897,184.69343417595167,2760,2058,61.29627379020743,40.71633019478232,0.7475064292543593,0.6873188405797102,0.9217687074829932
5459.444444444444,12463.222222222223,63,28.041630560342615,110,64,9.752473019706807,8.461992636643386,0.497129074654806,0.5727272727272728,0.984375
5473.173020527859,12485.91788856305,341,77.05382386916237,500,372,24.476711093983695,18.013971612422736,0.6770209650139164,0.682,0.9166666666666666
5486.922261484099,12523.613663133097,849,116.02438661763952,1224,893,35.96868929743615,30.626815285740836,0.524378244165798,0.6936274509803921,0.9507278835386338
5496.9051724137935,12486.840517241379,232,57.941125496954285,336,242,22.052041830832614,13.630014981794096,0.7861120317147026,0.6904761904761905,0.9586776859504132
5388.055555555556,12595.954545454546,396,84.81118318204308,648,432,28.65155991361237,18.111205784251162,0.7748710290646655,0.6111111111111112,0.9166666666666666
5386.785714285715,12630.0,56,25.798989873223334,88,56,9.38083151964686,7.735420783246219,0.565718221159078,0.6363636363636364,1.0
5397.277777777777,12627.277777777777,36,20.384776310850235,64,36,7.302967433402215,6.478835438717,0.4614791034954488,0.5625,1.0
5404.644578313253,12551.331325301206,166,56.083261120685236,294,188,19.33978401679811,11.80677589228542,0.792022722803221,0.564625850340136,0.8829787234042553
5408.298701298701,12619.948051948051,308,101.92388155425118,756,392,33.023948027506094,14.51555601328005,0.8982199068187481,0.4074074074074074,0.7857142857142857
5420.253894080997,12650.132398753894,642,133.61626970967632,1178,746,38.911416712723195,22.617593049342496,0.8137189417746025,0.5449915110356537,0.8605898123324397
5436.928571428572,12611.82142857143,84,34.2842712474619,132,89,10.62153731641177,10.379497359903109,0.21226407618137808,0.6363636363636364,0.9438202247191011
5452.956164383561,12632.454794520549,365,92.36753236814712,625,427,23.462347103985543,21.675502982989137,0.38277389656547894,0.584,0.8548009367681498
5486.2072727272725,12578.681818181818,550,128.7228714274745,930,638,28.521079493454543,27.090301483102806,0.3127533781007557,0.5913978494623656,0.8620689655172413
5484.865384615385,12552.163461538461,104,39.112698372208094,182,110,15.3216329405411,8.809485313623448,0.8181742156432793,0.5714285714285714,0.9454545454545454
5489.157142857143,12635.971428571429,70,32.2842712474619,143,74,12.939587172623245,7.1024386532016,0.8358931374641362,0.48951048951048953,0.9459459459459459
5396.003770739065,27236.838612368025,1326,156.06601717798213,1892,1424,46.18806282855875,37.317944694938035,0.5892421617959898,0.7008456659619451,0.9311797752808989
5461.870575988896,27240.350104094377,2882,255.86500705120545,4620,3385,83.30350971309606,51.96323816532098,0.7815982936466813,0.6238095238095238,0.8514032496307238
5489.171579743008,27184.45275888133,1323,147.78174593052023,1716,1364,50.99878555283626,34.19952199489159,0.7418238148094237,0.7709790209790209,0.9699413489736071
5399.236689254598,27370.72894482091,2066,196.8528137423857,2688,2173,59.73540190636919,46.466665664483095,0.6284192448107901,0.7686011904761905,0.9507593189139438
5430.580741371964,27319.920323817638,2347,256.5340546095176,4089,2889,89.43324820380946,40.2934320851172,0.8927552468008595,0.5739789679628271,0.8123918310834198
5489.308823529412,27358.485294117647,680,102.46803743153546,957,720,31.454330967853533,27.82997334360755,0.46602040584496246,0.7105538140020898,0.9444444444444444
5493.264150943396,27275.33962264151,159,48.76955262170047,255,172,15.851524405096868,13.077657569972962,0.5651189193047893,0.6235294117647059,0.9244186046511628
5382.453580901857,27481.970822281168,377,78.42640687119285,528,390,30.51506956032655,16.262353156600202,0.846160216684711,0.7140151515151515,0.9666666666666667
5429.704819277108,27482.11746987952,332,73.15432893255071,483,357,21.633744463727602,20.148961883960386,0.3640810035223323,0.6873706004140787,0.9299719887955182
5486.664921465968,27496.075916230366,382,87.88225099390857,672,450,25.360351596007842,21.510268739602825,0.529700177402682,0.5684523809523809,0.8488888888888889
5485.080103359173,27439.583979328167,387,75.9827560572969,650,410,24.695746299166373,20.461919246043706,0.5598995819095902,0.5953846153846154,0.9439024390243902
5388.542124542125,27536.432234432235,819,118.61017305526643,1110,865,36.217041384034154,29.7817764031922,0.5690341434357252,0.7378378378378379,0.9468208092485549
5392.614285714286,27628.284615384615,910,124.8528137423857,1258,986,36.25770345323145,32.74404933923164,0.42944670250637335,0.7233704292527822,0.922920892494929
5480.986585365854,27626.601219512195,1640,155.0538238691624,1936,1687,46.50631683087736,45.5954702669609,0.1969448799376301,0.8471074380165289,0.972139893301719
5414.14762611276,27755.347922848665,1348,143.4386001800126,1763,1398,46.09320374457051,37.49505090805399,0.5816186362226026,0.7646057855927396,0.9642346208869814
5484.861997940267,27693.430484037075,971,119.53910524340094,1440,1004,42.08469552864788,29.689675010065503,0.708735410134758,0.6743055555555556,0.9671314741035857
5381.648148148148,27841.234567901236,162,49.35533905932738,234,173,17.349177935073687,12.08393226445639,0.7175439332206339,0.6923076923076923,0.9364161849710982
5415.716911764706,27816.404411764706,272,64.08326112068522,420,285,22.047980772384967,15.946211346814959,0.6905858602858418,0.6476190476190476,0.9543859649122807
5475.777848504137,27888.802036919158,1571,182.75230867899737,2142,1789,67.97225809286093,32.48177727001154,0.8784315742270234,0.7334267040149393,0.8781442146450531
5467.56090651558,27784.58073654391,706,116.46803743153546,989,770,45.11373893748699,21.088991237522414,0.8840127843144839,0.7138523761375126,0.9168831168831169
5409.839489590329,28017.445936870383,1489,180.40916292848974,2145,1764,71.09387655915634,29.98259379409733,0.9067203272534444,0.6941724941724942,0.8441043083900227
5401.11439588689,27913.140102827765,778,118.5685424949238,1012,817,47.63077472189698,21.457179090332126,0.8927815650226398,0.7687747035573123,0.9522643818849449
5479.2525481313705,27996.75651189128,1766,182.69343417595167,2832,1900,64.35373381861592,35.57434291148307,0.8333180975014054,0.623587570621469,0.9294736842105263
5483.429323308271,27927.01954887218,1330,140.36753236814712,1720,1373,43.85969219182248,38.92635241144808,0.460769263797147,0.7732558139534884,0.9686817188638019
5404.957233368532,28127.487328405492,1894,180.93607486307093,3024,2029,52.4815617083385,46.975045542871726,0.44591135260824893,0.6263227513227513,0.9334647609659931
5420.883870967742,28055.036559139786,1395,143.6812408671319,1872,1438,47.214834941712645,37.92381034423663,0.5956850447896828,0.7451923076923077,0.9700973574408901
5483.561160151324,28145.438839848677,793,122.36753236814712,1170,891,39.8348439380267,26.897801766868152,0.737604484603313,0.6777777777777778,0.8900112233445566
5497.396363636363,28089.614545454544,275,69.59797974644667,364,295,27.730837581249595,12.735660577611993,0.888301965125422,0.7554945054945055,0.9322033898305084
5386.224137931034,28240.10775862069,232,55.941125496954285,340,242,20.001305688537503,14.897103486103433,0.6672804530501747,0.6823529411764706,0.9586776859504132
5411.568389057751,28273.34650455927,329,80.5685424949238,459,381,28.227735672322606,15.876277967634106,0.8268412267807735,0.7167755991285403,0.863517060367454
5460.635055038103,28232.984758679086,1181,135.58073580374355,1794,1228,44.50437074073066,34.140421701890126,0.6414974803358716,0.6583054626532887,0.9617263843648208
5497.5,28261.0,32,18.970562748477143,56,32,6.6332495807108,6.324555320336759,0.3015113445777637,0.5714285714285714,1.0
5472.4716031631915,9659.183321351546,1391,162.20815280171308,2255,1520,56.22189547044807,32.33967893375056,0.8180022472740871,0.6168514412416851,0.9151315789473684
5396.723388848661,9798.262128892107,1381,158.30865786510142,2024,1477,52.831170664863166,33.80153549201776,0.7685390467259053,0.6823122529644269,0.9350033852403521
5461.007130124777,9810.953654188948,2244,253.26197667087547,3876,2753,75.43725721797472,42.98166937478178,0.8218061937401535,0.5789473684210527,0.8151107882310207
5471.439130434783,9848.869565217392,230,55.698484809834994,300,236,20.319990844616438,14.492620325819367,0.7009404257219217,0.7666666666666667,0.9745762711864406
5391.451968503937,9940.964566929133,1270,141.1959594928933,1776,1319,46.80666942376099,35.483632083534715,0.6521508384411825,0.7150900900900901,0.9628506444275967
5406.601123595506,9976.932584269663,178,47.698484809834994,252,183,16.42757613368706,13.887573607744045,0.5341625599082972,0.7063492063492064,0.9726775956284153
5451.894296577947,9921.897718631179,2630,298.1736649163069,4897,3103,77.57614937548784,46.06239184445579,0.8046348004848869,0.5370635082703696,0.8475668707702224
5486.796195652174,9970.96875,736,110.81118318204308,980,791,35.60263209772919,27.671414237934304,0.629217274730254,0.7510204081632653,0.9304677623261695
5396.947252747253,10036.57142857143,455,97.53910524340094,930,516,36.961565461787224,16.40162287381653,0.8961515840042101,0.489247311827957,0.8817829457364341
5412.3456790123455,10047.283950617284,81,32.04163056034262,120,83,11.636267182539338,8.947737244751275,0.6393058627319748,0.675,0.9759036144578314
5431.037037037037,10093.382716049382,81,32.87005768508881,144,86,10.53845568671421,10.093765434632804,0.2874251871860428,0.5625,0.9418604651162791
5478.4984984984985,10093.983483483484,666,101.29646455628165,896,692,32.704099339840916,26.02699468896842,0.6055164466012505,0.7433035714285714,0.9624277456647399
5493.982867448151,10018.884580703336,1109,163.92388155425118,1625,1234,68.2485687180047,22.030222775551525,0.9464692745283505,0.6824615384615385,0.8987034035656402
